CustomerID,City,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Paperless Billing,Monthly Charges,Total Charges,Churn Value,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_Yes,Online Backup_Yes,Device Protection_Yes,Tech Support_Yes,Streaming TV_Yes,Streaming Movies_Yes,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Payment Risk Category,Tenure Group
5199-FPUSP,Esparto,1,0,0,1,33,0,0,34.05,1113.95,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,Low Risk,Long term
6377-KSLXC,Fair Oaks,1,0,0,0,5,1,0,19.95,107.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
1796-JANOW,Fiddletown,0,0,0,0,2,1,0,19.95,38.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
0238-WHBIQ,Folsom,1,0,1,1,72,1,0,89.7,6339.3,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,Low Risk,Long term
8735-NBLWT,Foresthill,1,0,0,1,9,1,0,20.4,184.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
6651-RLGGM,Galt,1,0,1,1,67,1,0,26.3,1688.9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,Medium Risk,Long term
1614-JBEBI,Georgetown,0,0,0,0,8,1,1,20.7,137.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
5696-EXCYS,Hood,1,0,0,0,17,1,0,19.45,369.05,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Low Risk,Medium
5795-KTGUD,Ione,0,0,1,0,68,1,1,110.8,7553.6,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,Low Risk,Long term
7924-GJZFI,Jackson,0,1,1,0,25,1,1,69.3,1813.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,High Risk,Long term
4702-HDRKD,Knights Landing,1,0,0,0,67,0,1,49.35,3321.35,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,Low Risk,Long term
8512-WIWYV,Kirkwood,1,0,0,0,32,1,0,20.35,707.5,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,Low Risk,Long term
5897-ZYEKH,Lincoln,0,1,1,0,67,1,1,105.6,7112.15,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,High Risk,Long term
5456-ITGIC,Loomis,1,1,1,0,72,0,1,64.45,4641.1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,Low Risk,Long term
1406-PUQVY,Madison,1,0,0,1,1,1,1,49.9,49.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,High Risk,New
9114-AAFQH,North Highlands,0,0,1,0,48,1,1,65.65,3094.65,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,High Risk,Long term
8715-KKTFG,Roseville,0,0,1,0,61,1,1,103.3,6518.35,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,Low Risk,Long term
1728-BQDMA,Penryn,0,0,0,0,2,1,0,44.45,82.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
5117-ZSMHQ,Pioneer,0,0,1,1,71,1,0,89.9,6342.7,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,Low Risk,Long term
5151-HQRDG,Placerville,1,0,1,0,37,1,1,55.05,2030.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Medium Risk,Long term
0960-HUWBM,Pleasant Grove,1,0,1,1,65,1,1,104.1,6700.05,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,Low Risk,Long term
6465-GSRCL,Plymouth,0,0,0,1,67,1,1,106.6,7244.7,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,Low Risk,Long term
0263-FJTQO,Rescue,1,0,1,1,50,1,1,70.5,3486.65,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,Low Risk,Long term
7319-ZNRTR,Rio Linda,1,0,1,1,25,1,0,19.6,411.15,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,High Risk,Long term
7503-EPSZW,River Pines,0,0,1,1,64,1,1,24.05,1559.15,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,Medium Risk,Long term
7089-XXAYG,Rocklin,1,0,1,0,25,0,1,38.1,970.4,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,Low Risk,Long term
8070-AAWZP,Sheridan,1,1,1,0,24,0,0,34.25,828.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,Medium Risk,Medium
1666-JXLKU,Shingle Springs,0,0,0,0,37,1,1,100.05,3810.55,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,High Risk,Long term
7855-DIWPO,Sloughhouse,0,0,0,0,21,1,1,68.65,1493.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,High Risk,Medium
5133-POWUA,Somerset,1,0,0,0,1,1,1,45.8,45.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
5652-MSDEY,Sutter Creek,0,0,0,0,10,1,1,75.75,777.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
1810-BOHSY,Vacaville,1,0,1,0,51,1,1,96.4,4911.05,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,Low Risk,Long term
1784-BXEFA,Vacaville,0,0,0,0,10,1,1,20.55,187.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
7351-MHQVU,Volcano,0,0,0,0,6,0,0,50.95,307.6,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,Low Risk,New
9224-VTYID,Walnut Grove,1,0,1,1,47,1,1,90.5,4318.35,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,Medium Risk,Long term
9500-IWPXQ,West Sacramento,0,0,1,1,61,1,1,79.4,4820.55,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,High Risk,Long term
5762-TJXGK,Wheatland,0,0,0,0,52,0,1,58.75,3038.55,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,Low Risk,Long term
4504-YOULA,Wilton,0,0,1,1,35,1,1,59.45,2136.9,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,Low Risk,Long term
5569-IDSEY,Winters,1,0,1,0,71,1,1,105.7,7472.15,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,Low Risk,Long term
7284-ZZLOH,Alta,1,0,1,0,45,1,0,53.3,2296.25,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,Low Risk,Long term
1777-JYQPJ,Colfax,1,0,0,0,2,0,0,24.3,38.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
3401-URHDA,Emigrant Gap,1,0,0,0,51,1,0,59.9,3043.6,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,Low Risk,Long term
1599-EAHXY,Gold Run,1,0,1,1,60,1,0,23.95,1506.4,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,Low Risk,Long term
8631-XVRZL,Kyburz,1,0,0,0,9,1,1,20.15,163.7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Medium Risk,New
3853-LYGAM,Meadow Vista,1,0,0,0,17,1,1,95.65,1640.0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,Low Risk,Medium
5751-USDBL,Soda Springs,1,0,1,1,46,1,0,81.0,3846.35,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,Medium Risk,Long term
5680-LQOGP,Twin Bridges,0,0,0,0,68,1,1,82.45,5646.6,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,Low Risk,Long term
8189-DUKMV,Rancho Cordova,0,0,1,0,4,1,0,20.5,79.05,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Low Risk,New
9931-DCEZH,Roseville,1,0,0,1,28,1,1,54.4,1516.6,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,Low Risk,Long term
1898-JSNDC,Elk Grove,0,0,0,0,39,1,1,58.6,2224.5,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,Low Risk,Long term
0315-LVCRK,El Dorado Hills,1,0,0,0,11,1,0,84.8,888.75,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,High Risk,New
3911-RSNHI,Rocklin,0,0,1,0,71,0,1,61.4,4310.35,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,Low Risk,Long term
2410-CIYFZ,Woodland,1,0,0,1,2,1,0,20.4,42.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
5505-OVWQW,Sacramento,0,0,0,0,17,1,0,20.15,353.65,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Medium Risk,Medium
7271-AJDTL,Sacramento,0,0,1,0,55,1,1,94.45,5073.1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,Low Risk,Long term
1867-TJHTS,Sacramento,0,0,0,0,58,1,1,79.8,4526.85,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Low Risk,Long term
6860-YRJZP,Sacramento,1,1,0,0,9,1,1,74.05,678.45,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
4429-WYGFR,Sacramento,1,0,0,0,26,1,0,49.15,1237.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Low Risk,Long term
2817-LVCPP,Sacramento,0,0,0,0,50,1,0,19.4,1023.95,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Low Risk,Long term
5038-ETMLM,Sacramento,0,0,1,0,72,1,1,113.65,8182.75,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,Low Risk,Long term
5056-FIMPT,Sacramento,0,0,0,1,43,1,1,106.0,4532.3,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,Low Risk,Long term
4521-WFJAI,Sacramento,1,0,0,0,56,1,1,25.95,1444.05,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,Low Risk,Long term
6569-KTMDU,Sacramento,0,0,0,0,1,1,0,19.1,19.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
8809-XKHMD,Sacramento,1,0,1,0,72,1,1,100.55,7325.1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,Low Risk,Long term
0396-YCHWO,Sacramento,1,0,1,0,36,1,1,95.4,3474.2,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,High Risk,Long term
0867-LDTTC,Sacramento,1,0,0,0,5,1,0,75.15,392.65,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,Low Risk,New
9391-DXGGG,Sacramento,0,1,0,0,44,1,0,89.15,3990.75,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,Low Risk,Long term
9844-FELAJ,Sacramento,0,1,1,1,70,1,1,107.9,7475.85,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,High Risk,Long term
2122-SZZZD,Sacramento,1,0,0,0,44,1,0,19.5,835.5,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,Low Risk,Long term
3148-AOIQT,Sacramento,0,0,1,0,69,1,1,24.95,1718.35,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Low Risk,Long term
8395-ETZKQ,Sacramento,1,1,1,1,68,1,0,19.5,1193.55,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Low Risk,Long term
6692-YQHXC,Sacramento,1,0,0,0,16,1,1,69.95,1205.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Low Risk,Medium
3889-VWBID,Antelope,1,0,1,1,68,1,0,82.85,5776.45,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,Low Risk,Long term
5222-JCXZT,Sacramento,1,0,0,0,4,1,0,19.0,78.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
9754-CLVZW,Marysville,0,0,1,1,26,0,0,38.85,1025.15,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,Low Risk,Long term
2739-CCZMB,Alleghany,1,0,0,1,5,1,0,20.35,122.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Low Risk,New
7080-TNUWP,Arbuckle,1,0,1,0,70,1,1,95.0,6602.9,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,Low Risk,Long term
0496-AHOOK,Bangor,1,0,1,0,24,1,0,74.4,1712.9,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,Low Risk,Medium
8336-TAVKX,Berry Creek,0,1,1,0,72,1,0,78.45,5682.25,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,Low Risk,Long term
2468-SJFLM,Biggs,1,0,0,0,1,1,1,74.3,74.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,Medium Risk,New
3181-VTHOE,Browns Valley,1,0,1,0,70,0,1,51.05,3635.15,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,Low Risk,Long term
7168-HDQHG,Brownsville,0,0,1,1,36,1,0,19.2,702.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Low Risk,Long term
4567-AKPIA,Canyon Dam,0,0,1,1,41,1,1,109.1,4454.25,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,Low Risk,Long term
7901-HXJVA,Chico,1,0,0,0,14,1,0,76.45,1117.55,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,High Risk,Medium
5924-IFQTT,Crescent Mills,1,0,1,1,13,1,1,72.8,930.05,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,High Risk,Medium
7968-QUXNS,Dobbins,1,0,0,0,6,1,0,18.95,110.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
8903-WMRNW,Durham,0,0,1,0,15,1,0,101.75,1669.4,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,High Risk,Medium
2452-SNHFZ,Elk Creek,0,0,0,0,47,1,0,75.45,3545.1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Low Risk,Long term
3629-WEAAM,Forbestown,0,0,0,0,8,1,0,64.1,504.05,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,Medium Risk,New
6029-CSMJE,Forest Ranch,1,0,0,0,17,0,1,25.65,440.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,Medium
7993-NQLJE,Glenn,1,0,1,1,15,1,0,75.1,1151.55,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,Medium Risk,Medium
9909-DFRJA,Goodyears Bar,0,0,0,0,26,1,1,95.85,2475.35,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,Low Risk,Long term
9099-FTUHS,Grass Valley,0,0,0,0,23,1,0,54.4,1249.25,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,High Risk,Medium
0581-BXBUB,Penn Valley,0,1,0,0,4,1,0,72.75,317.75,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,High Risk,New
4962-CHQPW,Greenville,1,0,0,1,29,1,0,19.85,535.05,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Medium Risk,Long term
9467-ROOLM,Gridley,0,0,0,0,25,1,0,19.05,461.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,Long term
5150-ITWWB,Hamilton City,1,1,0,0,3,1,1,94.85,335.75,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,High Risk,New
2253-KPMNB,Live Oak,0,0,1,1,69,0,0,46.25,3121.4,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,Low Risk,Long term
1345-ZUKID,Magalia,1,0,0,0,14,1,0,19.35,324.8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Medium Risk,Medium
6429-SHBCB,Maxwell,1,0,0,0,19,1,0,69.6,1394.55,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,Medium Risk,Medium
9281-OFDMF,Meadow Valley,1,1,0,0,39,1,0,90.7,3413.25,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,High Risk,Long term
2603-HVKCG,Meridian,1,0,0,0,31,1,1,101.4,3143.65,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,High Risk,Long term
1834-WULEG,Nevada City,1,0,1,1,24,1,0,20.25,439.75,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Medium Risk,Medium
9097-ZUBYC,North San Juan,1,0,1,0,14,1,0,48.8,664.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Low Risk,Medium
5148-ORICT,Olivehurst,0,0,1,0,64,1,1,74.35,4759.55,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,Medium Risk,Long term
4893-GYUJU,Oregon House,0,0,0,0,50,1,1,19.35,1033.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Medium Risk,Long term
4578-PHJYZ,Orland,1,0,1,1,52,1,1,68.75,3482.85,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,High Risk,Long term
7272-QDCKA,Oroville,1,0,0,0,28,1,0,100.2,2688.45,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,High Risk,Long term
8908-SLFCJ,Oroville,0,0,0,0,21,1,1,20.85,435.25,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Low Risk,Medium
9766-HGEDE,Paradise,0,0,1,0,17,1,0,19.35,307.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Medium Risk,Medium
6968-MHOMU,Princeton,1,0,1,0,58,0,1,45.0,2689.35,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,Low Risk,Long term
5044-XDPYX,Chico,0,0,1,0,51,1,0,25.5,1281.25,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,Medium Risk,Long term
1814-WFGVS,Richvale,1,0,1,1,72,0,0,48.9,3527.0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,Medium Risk,Long term
3721-WKIIL,Smartville,0,0,0,0,27,1,1,19.6,561.15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,Medium Risk,Long term
6734-CKRSM,Stirling City,0,0,0,0,3,1,0,20.0,63.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
1265-ZFOSD,Stonyford,0,0,1,0,64,1,1,81.3,5129.3,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,Medium Risk,Long term
6568-POCUI,Strawberry Valley,0,0,1,0,45,1,1,95.2,4285.8,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,Low Risk,Long term
5197-LQXXH,Taylorsville,0,0,1,0,71,1,1,83.3,5894.5,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,Low Risk,Long term
3457-PQBYH,Washington,0,0,1,1,58,1,0,20.3,1160.75,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Low Risk,Long term
7682-AZNDK,Williams,1,0,1,1,34,1,1,89.85,3091.75,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,High Risk,Long term
5384-ZTTWP,Yuba City,0,0,1,1,15,1,0,19.8,272.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,Medium
3745-HRPHI,Yuba City,1,0,1,1,66,0,0,54.65,3632.0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,Low Risk,Long term
7636-OWBPG,Redding,1,1,0,0,12,0,1,29.35,381.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Low Risk,New
1231-YNDEK,Redding,1,0,0,0,58,1,1,19.15,1035.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Low Risk,Long term
1407-DIGZV,Redding,0,0,1,1,3,1,0,19.1,52.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,Medium Risk,New
0570-BFQHT,Anderson,0,0,0,0,9,1,0,80.55,653.9,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,High Risk,New
4393-OBCRR,Bella Vista,0,0,0,0,3,1,0,20.25,71.2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Medium Risk,New
8564-LDKFL,Big Bar,1,0,1,0,40,1,1,106.0,4178.65,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,Low Risk,Long term
3696-DFHHB,Big Bend,0,0,0,0,68,1,0,25.5,1821.8,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,Low Risk,Long term
4717-GHADL,Callahan,0,0,0,0,50,1,1,79.6,4024.2,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,Medium Risk,Long term
5501-TVMGM,Canby,1,0,0,0,1,1,1,55.25,55.25,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,High Risk,New
5879-HMFFH,Cassel,0,0,1,0,72,1,0,88.05,6520.8,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,Low Risk,Long term
6772-WFQRD,Castella,1,0,0,1,40,1,1,20.4,854.9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Low Risk,Long term
3810-DVDQQ,Shasta Lake,0,0,1,1,72,1,1,117.6,8308.9,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,Low Risk,Long term
6972-SNKKW,Chester,0,0,0,0,6,1,0,20.0,109.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
3694-GLTJM,Corning,0,0,0,0,5,1,1,19.65,92.05,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Low Risk,New
8550-XSXUQ,Cottonwood,1,0,1,0,48,1,1,70.55,3420.5,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,Low Risk,Long term
9055-MOJJJ,Douglas City,0,0,1,1,64,1,0,65.8,4068.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,Medium Risk,Long term
4359-INNWN,Dunsmuir,0,0,0,0,17,1,0,20.05,337.9,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,Low Risk,Medium
0585-EGDDA,Etna,1,0,1,0,40,1,1,80.0,3168.75,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,High Risk,Long term
4032-RMHCI,Fall River Mills,0,0,1,1,41,0,0,35.4,1412.4,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,Low Risk,Long term
0549-CYCQN,Flournoy,1,1,0,0,51,1,1,79.6,3974.7,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,Low Risk,Long term
3481-JHUZH,Forks Of Salmon,1,0,1,0,41,1,1,80.25,3439.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,High Risk,Long term
3594-IVHJZ,French Gulch,0,0,0,0,2,1,1,20.45,42.45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
6869-FGJJC,Gazelle,1,0,0,0,68,1,0,79.6,5461.45,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,Low Risk,Long term
3896-ZVNET,Gerber,0,0,1,1,24,1,0,24.7,571.75,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,Medium Risk,Medium
8205-VSLRB,Greenview,1,0,1,0,70,1,0,77.3,5498.2,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,Low Risk,Long term
5960-MVTUK,Grenada,1,0,0,0,3,0,1,29.75,96.85,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,High Risk,New
6817-WTYHE,Happy Camp,1,0,0,0,2,1,0,44.9,111.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk,New
3082-VQXNH,Hat Creek,1,0,1,0,3,0,0,29.8,94.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Low Risk,New
4931-TRZWN,Hornbrook,0,0,0,0,13,1,1,71.95,923.85,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,High Risk,Medium
0750-EKNGL,Hyampom,1,0,0,0,7,1,0,20.75,141.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
7669-LCRSD,Igo,1,0,1,1,12,1,1,56.3,628.65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Medium Risk,New
3567-PQTSO,Junction City,1,0,1,1,53,1,1,105.25,5576.3,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,High Risk,Long term
8043-PNYSD,Lakehead,1,0,1,1,63,1,0,19.55,1245.6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,Medium Risk,Long term
9938-EKRGF,Lewiston,0,0,0,0,15,1,0,84.45,1287.85,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,Medium Risk,Medium
2703-AMTUL,Lookout,1,0,1,1,36,1,0,53.65,1939.35,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,Medium Risk,Long term
0928-JMXNP,Los Molinos,1,1,1,0,4,0,1,29.9,118.25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,High Risk,New
8173-RXAYP,Mcarthur,0,0,1,1,24,1,0,19.7,452.55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,Medium Risk,Medium
4825-XJGDM,Mccloud,0,0,0,0,61,0,0,43.7,2696.55,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,Low Risk,Long term
5402-HTOTQ,Macdoel,1,0,0,0,16,1,0,55.3,875.35,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,High Risk,Medium
6734-JDTTV,Manton,1,0,1,1,65,1,1,19.85,1267.05,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Low Risk,Long term
7850-THJMU,Mill Creek,0,0,1,1,26,1,0,19.65,494.9,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Low Risk,Long term
3890-RTCMS,Millville,1,0,0,0,16,1,1,49.45,799.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Medium Risk,Medium
3717-FDJFU,Montgomery Creek,1,0,0,1,5,1,0,20.45,106.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,Medium Risk,New
3665-JATSN,Mount Shasta,0,0,0,0,19,0,1,39.7,710.05,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,High Risk,Medium
7966-YOTQW,Nubieber,1,0,0,0,10,1,1,54.5,568.2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,Low Risk,New
8853-TZDGH,Palo Cedro,0,0,0,0,72,1,1,111.6,8012.75,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,Low Risk,Long term
4324-BZCKL,Paynes Creek,0,0,1,1,10,1,1,55.55,551.3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,Medium Risk,New
6924-TDGMT,Platina,1,0,1,0,11,1,1,20.55,184.95,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Medium Risk,New
1536-YHDOE,Round Mountain,1,0,1,1,17,1,1,62.1,1096.65,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,Medium Risk,Medium
8123-QBNAZ,Scott Bar,0,0,1,1,36,1,1,104.5,3684.95,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,Low Risk,Long term
3629-ZNKXA,Seiad Valley,1,1,0,0,17,1,1,101.8,1752.45,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,High Risk,Medium
4827-LTQRJ,Shasta,0,1,1,1,66,1,1,110.6,7210.85,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,Low Risk,Long term
7711-YIJWC,Shingletown,1,0,1,1,61,1,0,84.9,5264.5,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,Low Risk,Long term
5482-VXSXJ,Tehama,1,0,0,0,22,1,1,93.2,2157.3,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,Medium Risk,Medium
7365-BVCJH,Trinity Center,1,0,0,0,1,0,1,24.4,24.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
9620-ENEJV,Vina,0,0,0,0,6,1,0,70.55,433.95,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Low Risk,New
